year,ncaa_id,first_name,last_name,transfer_date,update_date,division,institution,sport,multi_sport,conference,status,notes
2023-24,2307952803,DAZHA,DURAND,05/07/2024,09/26/2024,II,Rollins College,Softball,,Sunshine State Conference,Matriculated,
2023-24,2111367219,GRACE,FISHER,03/14/2024,09/26/2024,II,Notre Dame College (Ohio),Softball,,Mountain East Conference,Matriculated,
2023-24,2211720272,JASMINE,ALWAN,04/25/2024,09/26/2024,II,Albany State University (Georgia),Softball,,Southern Intercol. Ath. Conf.,Matriculated,
2023-24,1908671116,EMILY,WINSTEAD,06/06/2024,09/26/2024,I,University of North Carolina Wilmington,Softball,,Coastal Athletic Association,Matriculated,
2023-24,2009914677,SABRIE,PURNELL,05/20/2024,09/26/2024,I,Howard University,Softball,,Mid-Eastern Athletic Conf.,Matriculated,
2023-24,2110347358,DANIELLE,FICK,03/14/2024,09/26/2024,II,Notre Dame College (Ohio),Softball,,Mountain East Conference,Matriculated,
2023-24,2009914035,EMMA,GIESE,05/20/2024,09/26/2024,I,Northern Illinois University,Softball,,Mid-American Conference,Matriculated,
2023-24,1808258530,CASSIDY,DUSKIN,05/20/2024,09/27/2024,I,University of North Alabama,Softball,,Atlantic Sun Conference,Matriculated,
2023-24,2103133829,HAIVEN,SCHOOLCRAFT,05/19/2024,09/27/2024,I,New Mexico State University,Softball,,Conference USA,Matriculated,
2023-24,1909680797,KENDRA,LEVESQUE,05/19/2024,09/27/2024,I,New Mexico State University,Softball,,Conference USA,Matriculated,
2023-24,2406328883,JENNIFER,RODRIGUEZ,06/12/2024,09/27/2024,III,Utica University,Softball,,Empire 8,Active,
2023-24,1903433356,ALYSSA,CHARTER-SMITH,05/01/2024,09/27/2024,II,East Central University,Softball,,Great American Conference,Matriculated,
2023-24,2403249425,MADISON,BLAIR,04/10/2024,09/27/2024,I,University of Mississippi,Softball,,Southeastern Conference,Matriculated,
2023-24,2303796003,LYDIA,DRAKE,05/20/2024,09/27/2024,I,University of South Carolina Upstate,Softball,,Big South Conference,Matriculated,
2023-24,2008904313,SYDNEY,SHAMMO,05/28/2024,09/27/2024,I,Kent State University,Softball,,Mid-American Conference,Matriculated,
2023-24,1811348174,LAUREN,MARGOLIS,05/06/2024,09/27/2024,II,Eckerd College,Softball,,Sunshine State Conference,Matriculated,
2023-24,1903470245,KAWEHILEIPOMAIKAI,ILI,05/19/2024,09/27/2024,I,New Mexico State University,Softball,,Conference USA,Matriculated,
2023-24,2211723908,JODEE,MATOS,05/16/2024,09/28/2024,II,Rollins College,Softball,,Sunshine State Conference,Active,
2023-24,2004841095,KAYLEE,BLACKLEDGE,07/08/2024,09/29/2024,I,Texas Tech University,Softball,,Big 12 Conference,Matriculated,
2023-24,2209657433,AUDREY,GALLEGOS,05/19/2024,09/30/2024,I,University of the Incarnate Word,Softball,,Southland Conference,Matriculated,
2023-24,2112395323,ROSARIO,CANO,05/20/2024,09/30/2024,I,George Washington University,Softball,,Atlantic 10 Conference,Matriculated,
2023-24,1909695725,ANISA,REYNOLDS,05/19/2024,09/30/2024,I,"California State University, Bakersfield",Softball,,Big West Conference,Matriculated,
2023-24,1908655905,JESSICA,CLEMENTS,04/11/2024,09/30/2024,I,California Polytechnic State University,Softball,,Big West Conference,Matriculated,
2023-24,2103132240,ASHLYNN,GRIFFITH,05/20/2024,09/30/2024,I,East Texas A&M University,Softball,,Southland Conference,Matriculated,
2023-24,2108306341,LAUREN,HARDY,12/01/2023,09/30/2024,I,"Indiana University, Bloomington",Softball,,Big Ten Conference,Matriculated,
2023-24,2109326337,LYNDSEY,GREIN,05/24/2024,10/01/2024,I,Virginia Polytechnic Institute and State University,Softball,,Atlantic Coast Conference,Matriculated,
2023-24,2011956598,MATTISON,MULLER,12/04/2023,10/01/2024,II,The College of Saint Rose,Softball,,Northeast-10 Conference,Active,
2023-24,1907639525,STACI,CHAMBERS,07/27/2024,10/01/2024,I,"California State University, Fullerton",Softball,,Big West Conference,Matriculated,
2023-24,2107276433,SOPHIA,KLEIMAN,05/21/2024,10/01/2024,I,"Indiana University, Bloomington",Softball,,Big Ten Conference,Matriculated,
2023-24,1901387800,JADEN,HILL,09/05/2023,10/01/2024,I,Columbia University-Barnard College,Softball,,The Ivy League,Matriculated,
2024-25,2109315891,LILY,STONE,09/30/2024,10/01/2024,II,University of Montevallo,Softball,,Gulf South Conference,Active,
2023-24,2003835467,HANNAH,BREEN,12/02/2023,10/01/2024,II,The College of Saint Rose,Softball,,Northeast-10 Conference,Active,
2023-24,2007893697,DEZIANNA,PATMON,05/22/2024,10/01/2024,I,New Mexico State University,Softball,,Conference USA,Matriculated,
2023-24,1907635939,ELISE,NISHIMURA,06/15/2024,10/01/2024,I,"University of California, Riverside",Softball,,Big West Conference,Matriculated,
2023-24,2208643322,CHLOE,LESKO,05/20/2024,10/01/2024,I,University of Pennsylvania,Softball,Yes - Softball,The Ivy League,Matriculated,
2023-24,2208643636,NAYANA,DEAMELIA,12/04/2023,10/01/2024,II,The College of Saint Rose,Softball,,Northeast-10 Conference,Active,
2023-24,2112403165,ZARA,WASSERMAN,06/26/2024,10/01/2024,I,"University of California, Riverside",Softball,,Big West Conference,Matriculated,
2023-24,2102112398,GRACE,LUDERER,05/27/2024,10/01/2024,I,Seattle University,Softball,,Western Athletic Conference,Matriculated,
2023-24,2303824111,MACKENZIE,BABCOCK,12/02/2023,10/01/2024,II,The College of Saint Rose,Softball,,Northeast-10 Conference,Active,
2023-24,2010940510,KELSEY,HIGGINS,12/04/2023,10/01/2024,II,The College of Saint Rose,Softball,,Northeast-10 Conference,Active,
2024-25,1808272841,MAY,DAWES,10/01/2024,10/01/2024,I,Stonehill College,Softball,,Northeast Conference,Active,
2024-25,1906592836,PRISCILLA,GILLIES,10/02/2024,10/02/2024,I,Long Island University,Softball,,Northeast Conference,Active,
2023-24,2203448528,ANNA,RAHNER,06/17/2024,10/02/2024,III,Farmingdale State College,Softball,,Skyline Conference,Withdrawn,
2024-25,2107275393,JAMARIA,CHARLEY,08/07/2024,10/02/2024,I,Campbell University,Softball,,Coastal Athletic Association,Matriculated,
2023-24,2405317949,MADISON,TAYLOR,05/28/2024,10/02/2024,III,Salisbury University,Softball,,Coast-To-Coast Athletic Conference,Matriculated,
2024-25,1903477420,RAIGAN,BARRETT,10/01/2024,10/02/2024,I,Liberty University,Softball,,Conference USA,Withdrawn,
2023-24,2306938571,JAIBRIEL,TERRELL,07/23/2024,10/03/2024,I,Florida A&M University,Softball,,Southwestern Athletic Conf.,Matriculated,
2023-24,2102102860,MADELINE,MCGEE,05/29/2024,10/03/2024,I,South Dakota State University,Softball,,The Summit League,Matriculated,
2023-24,2202441889,RYLEE,REHBEIN,06/17/2024,10/03/2024,I,University of Montana,Softball,,Big Sky Conference,Matriculated,
2023-24,1910705990,MELINA,WILKISON,06/03/2024,10/03/2024,I,The Ohio State University,Softball,,Big Ten Conference,Matriculated,
2023-24,2006869561,LEAH,MAYS,05/21/2024,10/03/2024,I,Oregon State University,Softball,Yes - Softball,Pac-12 Conference,Matriculated,
2023-24,2306930491,SHENITA,TUCKER,05/29/2024,10/03/2024,I,Lamar University,Softball,,Southland Conference,Matriculated,
2023-24,1910730007,BRITNEY,LEWINSKI,05/25/2024,10/03/2024,I,Syracuse University,Softball,,Atlantic Coast Conference,Matriculated,
2023-24,1710932540,JULIA,APSEL,05/19/2024,10/03/2024,I,Hofstra University,Softball,,Coastal Athletic Association,Matriculated,
2023-24,2106217735,KAYELIN,LEBO,05/19/2024,10/03/2024,I,"California State University, Bakersfield",Softball,,Big West Conference,Matriculated,
2023-24,2112394520,AVA,FLEMING,05/20/2024,10/03/2024,I,University of Maryland Eastern Shore,Softball,,Mid-Eastern Athletic Conf.,Matriculated,
2023-24,1808273377,MADISON,BALK,05/29/2024,10/03/2024,I,Florida State University,Softball,Yes - Softball,Atlantic Coast Conference,Matriculated,
2023-24,1908664728,CHARITY,SEVAAETASI,05/15/2024,10/03/2024,I,Oregon State University,Softball,,Pac-12 Conference,Matriculated,
2024-25,2010934125,BRIANNA,FISCHER,08/16/2024,10/03/2024,II,Adelphi University,Softball,,Northeast-10 Conference,Matriculated,
2023-24,2208631768,RILEY,PESCHEK,05/16/2024,10/03/2024,I,University of Montana,Softball,,Big Sky Conference,Matriculated,
2023-24,1703757747,ALYCIA,FLORES,06/07/2024,10/03/2024,I,Boise State University,Softball,,Mountain West Conference,Matriculated,
2023-24,1910731673,SOPHIA,RAMUNO,06/13/2024,10/03/2024,I,California Polytechnic State University,Softball,,Big West Conference,Matriculated,
2023-24,1908649626,STEVIE,HANSEN,05/29/2024,10/03/2024,I,University of Oregon,Softball,,Pac-12 Conference,Matriculated,
2023-24,2109326306,PAIGE,SIMPSON,05/20/2024,10/04/2024,I,Idaho State University,Softball,,Big Sky Conference,Matriculated,
2024-25,2001776561,BRENNA,SNYDER,10/04/2024,10/04/2024,III,Shenandoah University,Softball,,Old Dominion Athletic Conf.,Active,
2023-24,2109330773,KELSEY,WINTERS,05/20/2024,10/04/2024,I,University of Iowa,Softball,,Big Ten Conference,Matriculated,
2023-24,2010943008,ABIGAIL,SULTE,06/06/2024,10/04/2024,II,Valdosta State University,Softball,,Gulf South Conference,Matriculated,
2023-24,1807246142,CANDACE,YINGLING,07/31/2024,10/04/2024,I,"California State University, Fullerton",Softball,,Big West Conference,Matriculated,
2024-25,1809311235,CHLOE,BEAN,10/04/2024,10/05/2024,I,Georgia Southern University,Softball,,Sun Belt Conference,Active,
2023-24,2010951447,MAKAYLA,VENEZIALE,05/19/2024,10/07/2024,I,Manhattan University,Softball,,Metro Atlantic Athletic Conference,Matriculated,
2023-24,1709901391,SYDNEY,HARRIS,06/17/2024,10/07/2024,I,University of North Alabama,Softball,,Atlantic Sun Conference,Matriculated,
2024-25,2109316504,LILY,RASMUSSEN,10/07/2024,10/07/2024,III,Chapman University,Softball,,Southern California Intercollegiate Athletic Conf.,Active,
2024-25,1907638819,JENA,WHIPPLE,10/07/2024,10/07/2024,I,College of the Holy Cross,Softball,,Patriot League,Active,
2023-24,2006871494,KENNEDY,GUSTIN,05/20/2024,10/08/2024,I,"California State University, Northridge",Softball,,Big West Conference,Matriculated,
2023-24,2105179929,KARISSA,RICE,05/19/2024,10/08/2024,I,St. John's University (New York),Softball,,Big East Conference,Matriculated,
2023-24,2111365203,ARIELLA,SAENZ,06/19/2024,10/08/2024,I,Texas A&M University-Corpus Christi,Softball,,Southland Conference,Matriculated,
2023-24,2002801177,BAILEY,MCDERMOTT,06/03/2024,10/09/2024,I,Merrimack College,Softball,,Northeast Conference,Active,
2023-24,2208635067,JOCELYNE,RINKER,02/22/2024,10/09/2024,I,Radford University,Softball,,Big South Conference,Matriculated,
2023-24,1909700941,JANAIYA,THOMAS,05/20/2024,10/09/2024,I,University of Houston,Softball,,Big 12 Conference,Matriculated,
2023-24,1906599657,LEXIE,ROBERTS,05/19/2024,10/09/2024,I,Radford University,Softball,,Big South Conference,Matriculated,
2023-24,2108305059,KAYLA,ZAID,05/24/2024,10/09/2024,I,University of Houston,Softball,,Big 12 Conference,Matriculated,
2023-24,2108298352,HANNAH,TAYLOR,07/12/2024,10/09/2024,I,Eastern Illinois University,Softball,,Ohio Valley Conference,Active,
2024-25,2207601459,ALYSSA,HENDERSON,10/09/2024,10/10/2024,III,Saint Vincent College,Softball,,Presidents' Athletic Conference,Withdrawn,
2023-24,2103128997,KELLY,COLLERAN,05/19/2024,10/10/2024,I,Boston University,Softball,,Patriot League,Matriculated,
2023-24,2009928310,MICAELA,HARTMAN,05/20/2024,10/11/2024,I,University of South Carolina Upstate,Softball,,Big South Conference,Matriculated,
2023-24,2209678053,FAITH,MILLS,05/19/2024,10/11/2024,I,University of Nebraska at Omaha,Softball,,The Summit League,Matriculated,
2023-24,2110345020,RAEGAN,GIBSON,05/19/2024,10/11/2024,I,University of Southern Indiana,Softball,,Ohio Valley Conference,Matriculated,
2023-24,2111381498,BROOKE,ZUBER,05/19/2024,10/11/2024,I,Towson University,Softball,,Coastal Athletic Association,Matriculated,
2023-24,2108298767,KAYLEE,OH,05/20/2024,10/11/2024,I,Oregon State University,Softball,,Pac-12 Conference,Matriculated,
2023-24,2210705013,OLIVIA,SCHULZ,05/24/2024,10/14/2024,II,Ohio Dominican University,Softball,,Great Midwest Athletic Conference,Matriculated,
2023-24,2302775744,IZABELLA,CHAVEZ,05/29/2024,10/14/2024,II,University of Charleston (West Virginia),Softball,,Mountain East Conference,Matriculated,
2023-24,1909700791,ASHLEY,OGATA,04/30/2024,10/14/2024,II,Chaminade University,Softball,,Pacific West Conference,Matriculated,
2023-24,2208645821,ALIVIA,HOLDEN,05/10/2024,10/14/2024,II,Western Oregon University,Softball,,Great Northwest Athletic Conference,Matriculated,
2023-24,2204538104,DYONI,GARCIA,05/14/2024,10/14/2024,II,University of Hawaii at Hilo,Softball,,Pacific West Conference,Matriculated,
2023-24,1808267699,MADISON,CARR,05/21/2024,10/14/2024,I,Florida Gulf Coast University,Softball,,Atlantic Sun Conference,Matriculated,
2023-24,2109315744,CLAIRE,MAULDING,05/21/2024,10/15/2024,I,Florida Gulf Coast University,Softball,,Atlantic Sun Conference,Matriculated,
2023-24,2105179014,HALEIGH,ADKINS,06/13/2024,10/15/2024,I,Miami University (Ohio),Softball,,Mid-American Conference,Matriculated,
2023-24,2105165667,CARSON,BRADSHER,05/20/2024,10/15/2024,I,University of South Carolina Upstate,Softball,,Big South Conference,Matriculated,
2023-24,2004844055,HALIE,FURKAS,04/10/2024,10/15/2024,II,D'Youville University,Softball,,East Coast Conference,Matriculated,
2023-24,2212740389,DANIELA,DAVID,05/03/2024,10/16/2024,II,University of West Georgia,Softball,,Gulf South Conference,Matriculated,
2023-24,2107280602,MAKAYLA,LAYTON,05/20/2024,10/16/2024,I,North Carolina A&T State University,Softball,,Coastal Athletic Association,Matriculated,
2023-24,1910714294,JASMIN,STEWART,06/14/2024,10/16/2024,II,Valdosta State University,Softball,,Gulf South Conference,Active,
2023-24,2006869653,BAILEY,BRUMLEY,05/19/2024,10/16/2024,I,University of Missouri-Kansas City,Softball,,The Summit League,Matriculated,
2023-24,2209662994,ALYSA,DEL VAL,05/20/2024,10/17/2024,I,Oregon State University,Softball,,Pac-12 Conference,Matriculated,
2023-24,2207616053,OLIVIA,YOUNG,05/14/2024,10/17/2024,II,University of Bridgeport,Softball,,Central Atlantic Collegiate Conference,Matriculated,
2023-24,1904563128,MADELYN,COLEMAN,05/19/2024,10/17/2024,I,Mount St. Mary's University,Softball,,Metro Atlantic Athletic Conference,Matriculated,
2023-24,2101984232,ZAILEES,SEDA FAS,07/09/2024,10/17/2024,I,Saint Peter's University,Softball,,Metro Atlantic Athletic Conference,Matriculated,
2023-24,2103125834,MAYA,RAMIREZ,05/19/2024,10/17/2024,I,Mississippi Valley State University,Softball,,Southwestern Athletic Conf.,Matriculated,
2023-24,2308986820,MCKENZIE,FAIRFAX,11/03/2023,10/17/2024,III,University of Saint Joseph (Connecticut),Field Hockey|Softball,,Great Northeast Athletic Conference|Great Northeast Athletic Conference,Matriculated,
2023-24,2105163792,AALIYAH,WILLIAMS,05/21/2024,10/18/2024,I,South Carolina State University,Softball,,Mid-Eastern Athletic Conf.,Matriculated,
2023-24,2308992767,ABBY,TOUCHET,05/21/2024,10/18/2024,III,Texas Lutheran University,Softball,,Southern Collegiate Athletic Conference,Matriculated,
2024-25,2108285234,BRADY,LAUCOMER,10/18/2024,10/19/2024,II,Chadron State College,Softball,,Rocky Mountain Athletic Conference,Active,
2024-25,2011967846,BRITTNEY,BABER,10/16/2024,10/19/2024,II,East Stroudsburg University of Pennsylvania,Softball,,Pennsylvania State Athletic Conference,Active,
2023-24,2212741731,ABIGAIL,MITCHELL,05/03/2024,10/21/2024,I,Western Michigan University,Softball,,Mid-American Conference,Matriculated,
2023-24,2010951012,TAYLOR,FRITZ,05/19/2024,10/21/2024,I,Ball State University,Softball,,Mid-American Conference,Matriculated,
2024-25,2209679882,MADISON,HANIK,10/21/2024,10/21/2024,II,Spring Hill College,Softball,,Southern Intercol. Ath. Conf.,Active,
2023-24,2209661010,PAYTON,NICHOLSON,06/12/2024,10/21/2024,I,Georgia State University,Softball,,Sun Belt Conference,Matriculated,
2023-24,2211721572,TAYLOR,COLEMAN,05/02/2024,10/21/2024,II,Northern State University,Softball,,Northern Sun Intercollegiate Conference,Matriculated,
2024-25,2111370944,JOSEPHINE,MARCINEK,10/21/2024,10/22/2024,II,St. Thomas Aquinas College,Softball,,East Coast Conference,Active,
2024-25,2201404183,CAITLIN,CASAS,10/22/2024,10/22/2024,II,The University of Texas at Tyler,Softball,,Lone Star Conference,Active,
2023-24,2006878992,RACHAEL,FUERST,05/20/2024,10/22/2024,I,University of Pittsburgh,Softball,,Atlantic Coast Conference,Matriculated,
2024-25,2110344633,CATHERINE,WELCH,10/23/2024,10/23/2024,II,West Virginia Wesleyan College,Softball,,Mountain East Conference,Active,
2023-24,2111384391,MOLLIE,WHITE,04/26/2024,10/23/2024,II,West Virginia Wesleyan College,Softball,,Mountain East Conference,Matriculated,
2023-24,2210710128,MAKENZIE,BURROUGHS,06/14/2024,10/23/2024,II,Chowan University,Softball,,Conference Carolinas,Matriculated,
2023-24,2305911694,SAMANTHA RODRIGUEZ,RODRIGUEZ,06/06/2024,10/24/2024,I,Alcorn State University,Softball,,Southwestern Athletic Conf.,Matriculated,
2024-25,2304891456,EVELYN,HAYS,10/24/2024,10/24/2024,III,Salisbury University,Softball,,Coast-To-Coast Athletic Conference,Active,
2024-25,1806225010,JANIA,DAVIS,10/25/2024,10/26/2024,I,Florida A&M University,Softball,,Southwestern Athletic Conf.,Active,
2024-25,2408384322,MADDISON,PACK,10/26/2024,10/27/2024,III,Houghton University,Softball,,Empire 8,Active,
2024-25,1902422288,MORGAN,COOK,10/28/2024,10/28/2024,I,Canisius University,Softball,,Metro Atlantic Athletic Conference,Active,
2023-24,1908665250,MACKENZIE,MAYNARD,05/24/2024,10/29/2024,I,Pennsylvania State University,Softball,,Big Ten Conference,Matriculated,
2024-25,2012977945,KAYLEE,TAYLOR,10/31/2024,10/31/2024,II,University of Mount Olive,Softball,,Conference Carolinas,Active,
2024-25,2310136657,MEGAN,DAISEY,11/01/2024,11/01/2024,III,Shenandoah University,Softball,,Old Dominion Athletic Conf.,Active,
2023-24,2002810169,HAILEY,MULLIGAN,05/23/2024,11/01/2024,I,"University of California, San Diego",Softball,,Big West Conference,Matriculated,
2024-25,2411446015,JULIA,REGAN,11/01/2024,11/01/2024,III,New York University,Softball,,University Athletic Association,Active,
2024-25,1903449638,KARLIE,BILBREY,10/31/2024,11/01/2024,II,"California State University, Chico",Softball,,California Collegiate Athletic Association,Active,
2023-24,2104154191,BROOKLYN,LEE,05/24/2024,11/01/2024,I,"University of California, San Diego",Softball,,Big West Conference,Matriculated,
2024-25,2405295000,JAILYN,STARNES,11/04/2024,11/04/2024,II,North Greenville University,Softball,,Conference Carolinas,Active,
2024-25,2211727715,ABBIGAIL,CATALDO,11/04/2024,11/04/2024,II,Delta State University,Softball,,Gulf South Conference,Active,
